#SAMPLE "Orange tape"
#ORIGIN "retro-reflection BRDF measures from CEA"
#URL https://hal.archives-ouvertes.fr/hal-01083366/
#DIM 3 1
#PARAM_IN ISOTROPIC_TL_TV_PROJ_DPHI
#PARAM_OUT INV_STERADIAN
0.26179939  0.00000000  -0.26179939  0.20408872
0.26179939  0.00000000  -0.25856730  0.20408872
0.26179939  0.00000000  -0.25533521  0.20408872
0.26179939  0.00000000  -0.25210311  0.20408872
0.26179939  0.00000000  -0.24887102  0.20408872
0.26179939  0.00000000  -0.24563893  0.20408872
0.26179939  0.00000000  -0.24240684  0.20408872
0.26179939  0.00000000  -0.23917475  0.20408872
0.26179939  0.00000000  -0.23594266  0.20408872
0.26179939  0.00000000  -0.23271057  0.20408872
0.26179939  0.00000000  -0.22947848  0.20408872
0.26179939  0.00000000  -0.22624638  0.20877070
0.26179939  0.00000000  -0.22301429  0.20877070
0.26179939  0.00000000  -0.21978220  0.20877070
0.26179939  0.00000000  -0.21655011  0.20877070
0.26179939  0.00000000  -0.21331802  0.20877070
0.26179939  0.00000000  -0.21008593  0.20877070
0.26179939  0.00000000  -0.20685384  0.20877070
0.26179939  0.00000000  -0.20362175  0.20877070
0.26179939  0.00000000  -0.20038965  0.20877070
0.26179939  0.00000000  -0.19715756  0.20877070
0.26179939  0.00000000  -0.19392547  0.20877070
0.26179939  0.00000000  -0.19069338  0.21927847
0.26179939  0.00000000  -0.18746129  0.21927847
0.26179939  0.00000000  -0.18422920  0.21927847
0.26179939  0.00000000  -0.18099711  0.21927847
0.26179939  0.00000000  -0.17776502  0.21927847
0.26179939  0.00000000  -0.17453293  0.21927847
0.26179939  0.00000000  -0.17130083  0.21927847
0.26179939  0.00000000  -0.16806874  0.21927847
0.26179939  0.00000000  -0.16483665  0.21927847
0.26179939  0.00000000  -0.16160456  0.21927847
0.26179939  0.00000000  -0.15837247  0.21927847
0.26179939  0.00000000  -0.15514038  0.22198130
0.26179939  0.00000000  -0.15190829  0.22198130
0.26179939  0.00000000  -0.14867620  0.22198130
0.26179939  0.00000000  -0.14544410  0.22198130
0.26179939  0.00000000  -0.14221201  0.22198130
0.26179939  0.00000000  -0.13897992  0.22198130
0.26179939  0.00000000  -0.13574783  0.22198130
0.26179939  0.00000000  -0.13251574  0.22198130
0.26179939  0.00000000  -0.12928365  0.22198130
0.26179939  0.00000000  -0.12605156  0.22198130
0.26179939  0.00000000  -0.12281947  0.22198130
0.26179939  0.00000000  -0.11958737  0.23136427
0.26179939  0.00000000  -0.11635528  0.23136427
0.26179939  0.00000000  -0.11312319  0.23136427
