#SAMPLE "Gray tape"
#ORIGIN "retro-reflection BRDF measures from CEA"
#URL https://hal.archives-ouvertes.fr/hal-01083366/
#DIM 3 1
#PARAM_IN ISOTROPIC_TL_TV_PROJ_DPHI
#PARAM_OUT INV_STERADIAN
0.26179939  0.00000000  -0.26179939  0.12933645
0.26179939  0.00000000  -0.25856730  0.12933645
0.26179939  0.00000000  -0.25533521  0.12933645
0.26179939  0.00000000  -0.25210311  0.12933645
0.26179939  0.00000000  -0.24887102  0.12933645
0.26179939  0.00000000  -0.24563893  0.12933645
0.26179939  0.00000000  -0.24240684  0.12933645
0.26179939  0.00000000  -0.23917475  0.17714215
0.26179939  0.00000000  -0.23594266  0.17714215
0.26179939  0.00000000  -0.23271057  0.17714215
0.26179939  0.00000000  -0.22947848  0.17714215
0.26179939  0.00000000  -0.22624638  0.17714215
0.26179939  0.00000000  -0.22301429  0.17714215
0.26179939  0.00000000  -0.21978220  0.17714215
0.26179939  0.00000000  -0.21655011  0.17714215
0.26179939  0.00000000  -0.21331802  0.17714215
0.26179939  0.00000000  -0.21008593  0.17714215
0.26179939  0.00000000  -0.20685384  0.17714215
0.26179939  0.00000000  -0.20362175  0.17714215
0.26179939  0.00000000  -0.20038965  0.17714215
0.26179939  0.00000000  -0.19715756  0.17714215
0.26179939  0.00000000  -0.19392547  0.17714215
0.26179939  0.00000000  -0.19069338  0.17714215
0.26179939  0.00000000  -0.18746129  0.17714215
0.26179939  0.00000000  -0.18422920  0.21085828
0.26179939  0.00000000  -0.18099711  0.21085828
0.26179939  0.00000000  -0.17776502  0.21085828
0.26179939  0.00000000  -0.17453293  0.21085828
0.26179939  0.00000000  -0.17130083  0.21085828
0.26179939  0.00000000  -0.16806874  0.21085828
0.26179939  0.00000000  -0.16483665  0.21085828
0.26179939  0.00000000  -0.16160456  0.21085828
0.26179939  0.00000000  -0.15837247  0.21085828
0.26179939  0.00000000  -0.15514038  0.21085828
0.26179939  0.00000000  -0.15190829  0.21085828
0.26179939  0.00000000  -0.14867620  0.21085828
0.26179939  0.00000000  -0.14544410  0.21085828
0.26179939  0.00000000  -0.14221201  0.21085828
0.26179939  0.00000000  -0.13897992  0.21085828
0.26179939  0.00000000  -0.13574783  0.21085828
0.26179939  0.00000000  -0.13251574  0.21900349
0.26179939  0.00000000  -0.12928365  0.21900349
0.26179939  0.00000000  -0.12605156  0.21900349
0.26179939  0.00000000  -0.12281947  0.20883190
0.26179939  0.00000000  -0.11958737  0.20883190
0.26179939  0.00000000  -0.11635528  0.20883190
0.26179939  0.00000000  -0.11312319  0.20883190
0.26179939  0.00000000  -0.10989110  0.20883190
0.26179939  0.00000000  -0.10665901  0.20883190
0.26179939  0.00000000  -0.10342692  0.20883190
0.26179939  0.00000000  -0.10019483  0.20883190
0.26179939  0.00000000  -0.09696274  0.22575804
0.26179939  0.00000000  -0.09373065  0.22575804
0.26179939  0.00000000  -0.09049855  0.22575804
0.26179939  0.00000000  -0.08726646  0.22575804
0.26179939  0.00000000  -0.08403437  0.22575804
0.26179939  0.00000000  -0.08080228  0.25613896
0.26179939  0.00000000  -0.07757019  0.25613896
0.26179939  0.00000000  -0.07433810  0.25613896
0.26179939  0.00000000  -0.07110601  0.25613896
0.26179939  0.00000000  -0.06787392  0.25613896
0.26179939  0.00000000  -0.06464182  0.25613896
0.26179939  0.00000000  -0.06140973  0.25613896
0.26179939  0.00000000  -0.05817764  0.22122283
0.26179939  0.00000000  -0.05494555  0.22122283
0.26179939  0.00000000  -0.05171346  0.22852757
0.26179939  0.00000000  -0.04848137  0.22852757
0.26179939  0.00000000  -0.04524928  0.22852757
0.26179939  0.00000000  -0.04201719  0.22852757
0.26179939  0.00000000  -0.03878509  0.22852757
0.26179939  0.00000000  -0.03555300  0.22852757
0.26179939  0.00000000  -0.03232091  0.26409121
0.26179939  0.00000000  -0.02908882  0.26409121
0.26179939  0.00000000  -0.02585673  0.26409121
0.26179939  0.00000000  -0.02262464  0.26409121
0.26179939  0.00000000  -0.01939255  0.26409121
0.26179939  0.00000000  -0.01616046  0.26409121
0.26179939  0.00000000  -0.01292836  0.26409121
0.26179939  0.00000000  -0.00969627  0.22008399
0.26179939  0.00000000  -0.00646418  0.22008399
0.26179939  0.00000000  -0.00323209  0.22008399
0.26179939  0.00000000  0.00000000  0.22008399
0.26179939  0.00000000  0.00323209  0.22008399
0.26179939  0.00000000  0.00646418  0.22008399
0.26179939  0.00000000  0.00969627  0.22008399
0.26179939  0.00000000  0.01292836  0.21594393
0.26179939  0.00000000  0.01616046  0.21594393
0.26179939  0.00000000  0.01939255  0.21594393
0.26179939  0.00000000  0.02262464  0.21594393
0.26179939  0.00000000  0.02585673  0.21594393
0.26179939  0.00000000  0.02908882  0.21594393
0.26179939  0.00000000  0.03232091  0.21594393
0.26179939  0.00000000  0.03555300  0.20011165
0.26179939  0.00000000  0.03878509  0.20011165
0.26179939  0.00000000  0.04201719  0.20011165
0.26179939  0.00000000  0.04524928  0.20011165
0.26179939  0.00000000  0.04848137  0.20011165
0.26179939  0.00000000  0.05171346  0.20011165
0.26179939  0.00000000  0.05494555  0.19773965
0.26179939  0.00000000  0.05817764  0.19773965
0.26179939  0.00000000  0.06140973  0.19304895
0.26179939  0.00000000  0.06464182  0.19304895
0.26179939  0.00000000  0.06787392  0.19304895
0.26179939  0.00000000  0.07110601  0.19304895
0.26179939  0.00000000  0.07433810  0.19304895
0.26179939  0.00000000  0.07757019  0.19304895
